User_ID,Age,Gender,Height_cm,Previous_Weight_kg,Current_Weight_kg,Target_Weight_kg,Goal_Type,Activity_Level,BMI,BMR_kcal,TDEE_kcal,Calories_Needed_kcal,Calories_to_Burn_kcal,Daily_Calories_Intake,Calories_Burned,Steps,Workout_Minutes,Sleep_Hours,Water_Litres,Protein_g,Stress_Level,Days_to_Goal
USR0913,54,Female,161.7,67.9,67.9,67.9,Maintenance,Sedentary,26.0,1259,1511,1511,158,1429,525,13309,17,4.9,2.5,135,Low,0
USR0914,21,Male,166.0,94.1,93.0,93.0,Maintenance,Moderately Active,33.7,1868,2895,2895,220,2662,733,4274,56,5.1,2.0,161,Low,0
USR0915,47,Female,181.4,52.6,52.6,47.6,Weight Loss,Moderately Active,16.0,1264,1959,1650,466,1765,524,9523,31,6.8,1.9,97,Low,125
USR0916,23,Male,173.5,64.5,62.5,62.5,Maintenance,Moderately Active,20.8,1599,2478,2478,122,2533,405,5365,33,7.3,1.7,108,Medium,0
USR0917,63,Male,176.8,105.7,104.9,93.3,Weight Loss,Lightly Active,33.6,1844,2536,2085,571,2068,399,3263,38,7.5,1.4,209,High,198
USR0918,36,Female,153.3,60.2,57.8,46.4,Weight Loss,Moderately Active,24.6,1195,1852,1376,698,1338,739,12587,45,6.9,1.5,107,Low,184
USR0919,49,Female,172.2,68.5,68.9,72.5,Weight Gain,Lightly Active,23.2,1359,1869,2213,-203,2508,469,6236,29,9.1,2.0,111,Medium,81
USR0920,26,Male,178.7,82.3,79.9,62.3,Weight Loss,Lightly Active,25.0,1791,2463,1948,680,2120,551,6299,36,7.1,1.2,119,Low,263
USR0921,29,Female,173.6,70.1,68.1,54.3,Weight Loss,Lightly Active,22.6,1460,2008,1511,642,1542,482,5733,32,8.2,1.4,119,Low,214
USR0922,28,Male,169.9,85.0,82.5,64.9,Weight Loss,Sedentary,28.6,1752,2102,1547,755,1466,667,15291,0,7.9,2.8,138,High,244
USR0923,63,Female,158.8,74.6,73.9,66.0,Weight Loss,Very Active,29.3,1256,2167,1778,626,1971,791,3665,63,5.4,2.3,126,Low,156
USR0924,33,Female,152.3,63.3,65.4,41.0,Weight Loss,Moderately Active,28.2,1280,1984,1492,587,1509,317,2860,42,6.8,1.9,96,Low,382
USR0925,18,Male,184.0,84.5,86.9,67.3,Weight Loss,Moderately Active,25.7,1934,2998,2683,425,2586,366,2844,30,9.5,3.6,134,Low,479
USR0926,62,Male,176.4,85.0,82.4,72.4,Weight Loss,Moderately Active,26.5,1622,2514,2070,761,1981,1057,13234,51,6.4,1.2,136,Medium,173
USR0927,38,Male,163.5,69.5,70.3,50.8,Weight Loss,Moderately Active,26.3,1540,2387,2007,607,2106,758,13532,34,6.2,2.8,132,High,395
USR0928,47,Female,169.3,64.5,65.6,65.6,Maintenance,Sedentary,22.9,1318,1582,1582,230,1725,768,16648,8,7.2,2.1,119,Low,0
USR0929,30,Female,150.4,48.8,49.0,41.8,Weight Loss,Lightly Active,21.7,1119,1539,1133,588,1228,605,13681,15,6.4,2.7,63,Medium,137
USR0930,51,Male,187.5,72.3,73.3,73.3,Maintenance,Moderately Active,20.8,1655,2565,2565,171,2664,571,12130,30,6.0,2.3,102,Low,0
USR0931,21,Male,173.0,83.2,81.6,91.9,Weight Gain,Sedentary,27.3,1797,2156,2569,-372,2523,137,2136,5,6.4,1.1,100,Medium,192
USR0932,45,Female,167.7,68.1,68.0,71.8,Weight Gain,Very Active,24.2,1342,2315,2804,-206,2722,944,7747,63,8.7,2.3,82,Medium,60
USR0933,55,Female,152.5,71.1,70.4,78.0,Weight Gain,Lightly Active,30.3,1221,1679,2169,-327,2191,544,8494,39,6.8,2.4,97,Medium,119
USR0934,48,Female,164.9,64.8,62.3,51.0,Weight Loss,Lightly Active,22.9,1253,1723,1202,730,1190,697,13424,21,5.4,0.9,115,Medium,167
USR0935,44,Male,165.1,73.0,73.8,66.3,Weight Loss,Lightly Active,27.1,1555,2138,1674,570,1524,355,7786,23,5.2,3.4,142,High,124
USR0936,22,Male,167.0,91.6,91.6,76.9,Weight Loss,Moderately Active,32.8,1855,2875,2477,658,2472,867,12412,48,9.6,2.4,139,Medium,284
USR0937,42,Male,176.0,66.2,64.9,64.9,Maintenance,Lightly Active,21.0,1544,2123,2123,188,2226,625,11345,33,6.7,2.6,107,Medium,0
USR0938,20,Female,170.0,75.1,74.9,81.5,Weight Gain,Moderately Active,25.9,1550,2402,2726,-43,2667,936,14366,45,7.5,1.5,132,Medium,157
USR0939,50,Male,188.6,84.2,85.9,61.5,Weight Loss,Lightly Active,24.1,1793,2465,1930,746,2168,702,11170,29,6.1,2.6,169,Medium,351
USR0940,21,Female,151.3,64.2,66.0,52.3,Weight Loss,Moderately Active,28.8,1340,2077,1693,616,1505,772,10760,47,7.4,2.9,127,Low,275
USR0941,42,Male,170.1,74.2,75.1,75.1,Maintenance,Sedentary,26.0,1609,1931,1931,155,1807,517,13102,14,8.8,2.4,94,Low,0
USR0942,37,Female,165.7,56.8,56.6,44.2,Weight Loss,Sedentary,20.6,1256,1507,1108,509,1022,367,8200,10,6.2,2.2,79,Low,239
USR0943,51,Female,169.3,62.8,63.3,41.8,Weight Loss,Sedentary,22.1,1275,1530,1055,705,1178,768,17759,9,7.6,1.7,78,Medium,349
USR0944,43,Female,165.7,69.1,68.4,60.3,Weight Loss,Lightly Active,24.9,1344,1848,1337,688,1369,590,12602,35,5.3,2.1,116,Medium,122
USR0945,22,Male,157.4,81.0,78.8,78.8,Maintenance,Lightly Active,31.8,1667,2292,2292,232,2159,772,13598,39,9.4,1.9,139,Low,0
USR0946,52,Male,175.7,104.0,103.3,83.8,Weight Loss,Moderately Active,33.5,1876,2908,2459,732,2178,943,10325,53,7.3,2.5,149,Medium,334
USR0947,45,Male,173.0,90.5,90.7,85.4,Weight Loss,Lightly Active,30.3,1768,2431,1995,510,1817,245,4061,17,6.5,1.7,171,High,94
USR0948,46,Female,161.0,69.5,70.1,74.7,Weight Gain,Sedentary,27.0,1316,1579,2032,-353,1769,333,6378,15,6.6,2.5,110,Low,78
USR0949,26,Female,171.0,61.1,63.7,45.9,Weight Loss,Sedentary,21.8,1415,1698,1279,569,1410,500,13045,11,6.4,1.7,127,Low,327
USR0950,55,Female,153.5,46.4,48.1,48.1,Maintenance,Sedentary,20.4,1004,1205,1205,78,1046,260,5730,4,6.4,2.0,58,High,0
USR0951,23,Female,165.0,59.7,57.6,46.5,Weight Loss,Lightly Active,21.2,1331,1830,1359,685,1461,713,13684,32,4.1,2.6,74,Medium,181
USR0952,36,Female,157.0,64.5,62.5,47.8,Weight Loss,Sedentary,25.4,1265,1518,993,667,1075,473,10318,2,6.9,1.8,90,Low,216
USR0953,61,Male,186.1,86.5,84.1,84.1,Maintenance,Lightly Active,24.3,1704,2343,2343,115,2522,383,8122,18,6.8,2.6,103,Medium,0
USR0954,28,Female,161.9,73.2,74.6,74.6,Maintenance,Lightly Active,28.5,1457,2003,2003,80,1896,267,3795,34,7.6,2.5,136,Medium,0
USR0955,19,Male,169.4,68.6,69.8,46.0,Weight Loss,Moderately Active,24.3,1667,2584,2207,603,2268,754,12041,37,6.4,2.0,87,Medium,486
USR0956,64,Male,171.5,95.3,98.2,92.3,Weight Loss,Moderately Active,33.4,1739,2695,2256,605,2274,553,6313,32,6.1,2.9,177,Medium,103
USR0957,61,Female,154.5,43.2,43.3,43.3,Maintenance,Lightly Active,18.1,933,1283,1283,193,1302,643,10187,28,7.0,2.2,54,Medium,0
USR0958,61,Male,171.4,98.1,100.1,93.7,Weight Loss,Sedentary,34.1,1772,2126,1798,532,1795,680,14168,18,5.1,2.9,140,Medium,150
USR0959,26,Male,177.6,71.6,72.1,72.1,Maintenance,Lightly Active,22.9,1706,2346,2346,124,2472,412,6840,25,7.2,3.3,135,Low,0
USR0960,38,Female,165.7,63.5,65.7,65.7,Maintenance,Sedentary,23.9,1342,1610,1610,162,1720,541,12919,10,4.8,2.1,129,Medium,0
USR0961,41,Male,174.4,78.6,79.9,72.1,Weight Loss,Sedentary,26.3,1689,2027,1635,451,1635,196,5726,7,8.3,2.6,122,High,153
USR0962,51,Female,157.8,78.6,79.5,79.5,Maintenance,Moderately Active,31.9,1365,2116,2116,307,2047,1023,13752,56,7.8,1.8,157,Medium,0
USR0963,39,Male,171.2,74.5,74.9,60.8,Weight Loss,Lightly Active,25.6,1629,2240,1927,552,1841,796,17332,19,5.9,1.6,127,Medium,347
USR0964,20,Male,171.6,39.1,40.4,49.3,Weight Gain,Very Active,13.7,1382,2384,2711,-162,2716,549,2259,86,7.8,2.1,62,Low,210
USR0965,29,Male,181.4,87.4,86.9,79.2,Weight Loss,Sedentary,26.4,1863,2236,1790,494,1823,161,3241,6,7.1,1.4,160,Low,133
USR0966,45,Male,167.1,87.3,84.9,84.9,Maintenance,Moderately Active,30.4,1673,2593,2593,187,2579,623,3843,54,5.8,1.6,122,High,0
USR0967,47,Female,162.8,77.2,74.4,86.0,Weight Gain,Moderately Active,28.1,1366,2117,2529,-258,2335,514,7777,39,4.6,2.6,105,Low,217
USR0968,43,Male,164.9,76.7,76.6,83.6,Weight Gain,Lightly Active,28.2,1587,2182,2588,-222,2542,613,11704,18,7.4,1.9,132,Low,133
USR0969,38,Female,173.4,52.9,53.5,53.5,Maintenance,Lightly Active,17.8,1268,1744,1744,198,1665,660,15754,18,6.0,2.6,81,Medium,0
USR0970,45,Male,174.2,102.2,99.7,84.8,Weight Loss,Moderately Active,32.9,1866,2892,2483,738,2485,1096,14386,53,8.3,2.4,130,Medium,281
USR0971,43,Female,179.6,64.6,63.3,43.2,Weight Loss,Very Active,19.6,1380,2380,2050,642,2430,1040,14469,47,7.0,3.3,79,Medium,469
USR0972,50,Female,167.8,58.8,57.7,57.7,Maintenance,Lightly Active,20.5,1215,1671,1671,224,1736,745,12408,37,6.2,2.5,106,Low,0
USR0973,38,Female,169.8,80.2,80.6,85.0,Weight Gain,Sedentary,28.0,1516,1819,2157,-289,2346,163,4280,19,9.2,2.9,140,Low,100
USR0974,52,Male,168.0,90.5,89.2,89.2,Maintenance,Lightly Active,31.6,1687,2320,2320,213,2217,709,11147,39,7.7,2.4,136,Medium,0
USR0975,51,Male,173.4,84.4,82.0,82.0,Maintenance,Lightly Active,27.3,1654,2274,2274,239,2277,796,15404,27,4.0,2.4,157,Medium,0
USR0976,58,Male,186.8,69.1,67.1,59.7,Weight Loss,Very Active,19.2,1554,2681,2288,698,2472,1015,9796,78,6.4,2.9,103,Medium,145
USR0977,64,Female,159.2,68.6,66.6,54.2,Weight Loss,Moderately Active,26.3,1180,1829,1305,713,1068,629,6567,49,5.3,2.6,118,Medium,182
USR0978,35,Male,179.6,82.0,84.1,76.1,Weight Loss,Sedentary,26.1,1794,2153,1629,727,1594,677,15827,9,6.0,2.3,162,Medium,118
USR0979,28,Male,180.8,58.6,57.3,62.3,Weight Gain,Lightly Active,17.5,1568,2156,2653,-336,2746,535,11300,17,6.8,2.3,107,Low,77
USR0980,40,Female,166.0,78.3,79.6,71.5,Weight Loss,Sedentary,28.9,1472,1766,1269,668,1258,569,14966,4,7.4,2.5,128,Medium,125
USR0981,39,Male,185.2,88.7,89.1,89.1,Maintenance,Moderately Active,26.0,1858,2880,2880,294,2795,980,11734,55,7.3,1.8,155,Low,0
USR0982,34,Female,154.5,73.4,76.3,56.7,Weight Loss,Very Active,32.0,1398,2412,2103,638,2026,1096,10572,62,8.3,1.8,117,Low,488
USR0983,22,Male,166.7,87.7,86.3,70.1,Weight Loss,Sedentary,31.1,1800,2160,1840,538,1887,726,17766,2,7.8,3.1,148,Medium,390
USR0984,61,Male,166.5,61.3,59.3,49.8,Weight Loss,Lightly Active,21.4,1334,1834,1419,478,1183,211,3255,24,7.7,3.3,83,Low,176
USR0985,28,Female,161.6,50.6,47.9,32.7,Weight Loss,Very Active,18.3,1188,2049,1524,810,1543,951,12490,74,7.2,1.6,74,Medium,223
USR0986,47,Male,167.4,99.6,98.0,107.5,Weight Gain,Sedentary,35.0,1796,2155,2472,-96,2581,738,17444,6,8.5,1.8,134,Low,231
USR0987,32,Female,166.9,66.2,67.3,50.5,Weight Loss,Lightly Active,24.2,1395,1918,1609,449,1555,466,8462,25,6.6,2.9,83,Medium,419
USR0988,44,Male,175.6,60.3,57.8,51.6,Weight Loss,Lightly Active,18.7,1460,2008,1598,621,1364,702,12432,37,6.7,2.5,97,Low,116
USR0989,52,Male,183.1,96.0,94.5,70.0,Weight Loss,Sedentary,28.2,1834,2201,1834,419,1757,174,3658,11,4.7,2.6,179,High,514
USR0990,50,Female,169.9,69.7,71.8,71.8,Maintenance,Sedentary,24.9,1369,1643,1643,148,1624,495,13176,8,8.3,2.7,88,Medium,0
USR0991,37,Female,164.2,74.6,75.1,75.1,Maintenance,Very Active,27.9,1431,2468,2468,262,2307,875,4648,67,6.9,2.1,102,Medium,0
USR0992,33,Female,166.7,67.8,65.2,60.0,Weight Loss,Moderately Active,23.5,1368,2120,1758,644,1763,941,16942,44,10.0,2.4,102,High,111
USR0993,51,Male,166.8,102.6,99.9,112.1,Weight Gain,Lightly Active,35.9,1792,2464,2841,-135,2867,807,14150,27,6.5,2.4,173,Medium,249
USR0994,19,Female,154.3,61.0,58.4,51.3,Weight Loss,Lightly Active,24.5,1292,1776,1256,607,1436,289,5371,17,7.1,1.7,78,Medium,105
USR0995,52,Male,177.6,71.9,74.6,54.2,Weight Loss,Moderately Active,23.7,1601,2482,2129,542,2104,630,5429,51,7.7,2.4,93,Medium,445
USR0996,57,Male,176.0,58.8,60.9,66.3,Weight Gain,Lightly Active,19.7,1429,1965,2268,-147,2285,520,11772,22,5.7,2.9,98,Medium,137
USR0997,45,Female,157.2,60.8,62.9,41.1,Weight Loss,Lightly Active,25.5,1226,1686,1200,611,1117,418,6860,29,7.4,2.0,117,High,345
USR0998,64,Male,169.8,79.1,81.6,81.6,Maintenance,Sedentary,28.3,1562,1874,1874,114,1802,379,9620,7,7.0,2.3,100,Low,0
USR0999,56,Female,147.0,75.5,75.5,57.1,Weight Loss,Moderately Active,34.9,1233,1911,1490,530,1596,362,4932,30,6.6,2.3,112,High,337
USR1000,23,Male,189.6,101.4,99.9,99.9,Maintenance,Sedentary,27.8,2074,2489,2489,80,2454,265,7086,5,8.4,2.0,173,Medium,0
USR1001,26,Male,162.2,95.2,94.6,75.6,Weight Loss,Sedentary,36.0,1835,2202,1739,599,1863,453,11778,2,5.9,2.6,123,High,316
USR1002,37,Female,150.5,58.5,59.8,66.3,Weight Gain,Lightly Active,26.4,1193,1640,2117,-308,2110,565,8649,35,7.3,1.8,83,Low,105
USR1003,18,Female,169.6,66.2,68.5,68.5,Maintenance,Sedentary,23.8,1494,1793,1793,148,1621,494,12304,9,8.7,3.0,112,High,0
USR1004,25,Female,157.1,46.8,46.4,27.7,Weight Loss,Very Active,18.8,1160,2001,1690,547,1586,786,13829,48,6.2,2.6,91,Low,463
USR1005,40,Female,163.4,56.5,56.7,33.8,Weight Loss,Moderately Active,21.2,1227,1902,1593,523,1956,713,10119,53,6.6,1.6,81,Medium,571
USR1006,20,Female,158.1,50.4,53.0,41.3,Weight Loss,Sedentary,21.2,1257,1508,1026,691,1011,697,16557,13,9.8,3.2,84,Medium,187
USR1007,21,Female,166.0,71.8,69.4,78.6,Weight Gain,Sedentary,25.2,1466,1759,2170,-226,1928,617,14753,15,7.6,2.3,105,Medium,172
USR1008,42,Female,169.2,66.6,68.8,63.5,Weight Loss,Moderately Active,24.0,1374,2130,1658,737,1487,882,16407,34,6.4,1.8,132,Medium,86
USR1009,64,Male,181.5,91.3,89.3,77.3,Weight Loss,Lightly Active,27.1,1712,2354,2005,488,1898,462,6983,20,8.0,2.9,112,Low,265
USR1010,55,Male,169.3,80.8,80.7,89.2,Weight Gain,Moderately Active,28.2,1595,2472,2814,-152,2680,635,4521,52,6.3,2.5,133,Medium,191
USR1011,32,Male,169.1,75.3,73.6,66.1,Weight Loss,Lightly Active,25.7,1638,2252,1694,787,1529,764,13943,32,5.1,1.1,138,Low,103
USR1012,38,Female,161.5,60.2,60.8,68.5,Weight Gain,Lightly Active,23.3,1266,1741,2193,-363,2412,298,4702,37,8.6,1.9,121,Medium,131
USR1013,52,Female,166.6,86.6,87.0,63.6,Weight Loss,Very Active,31.3,1490,2570,2179,622,2279,770,2018,47,5.7,2.4,153,Medium,461
USR1014,63,Male,178.5,69.8,69.1,48.5,Weight Loss,Lightly Active,21.7,1497,2058,1560,598,1530,334,4569,19,9.9,0.9,104,Low,319
USR1015,31,Female,165.9,58.7,60.9,70.2,Weight Gain,Lightly Active,22.1,1330,1829,2140,-216,2052,315,2783,39,6.4,2.3,93,Medium,230
USR1016,53,Female,153.0,69.0,70.0,77.5,Weight Gain,Moderately Active,29.9,1230,1906,2324,-228,2300,635,11898,31,9.6,2.3,104,Medium,138
USR1017,29,Male,182.1,72.6,73.9,66.1,Weight Loss,Moderately Active,22.3,1737,2692,2356,497,2623,536,2414,53,5.4,1.5,124,Low,179
USR1018,34,Female,157.6,58.7,56.6,41.2,Weight Loss,Moderately Active,22.8,1220,1891,1362,699,1232,567,10555,30,8.2,2.4,101,High,224
USR1019,56,Female,166.7,50.0,52.3,30.7,Weight Loss,Moderately Active,18.8,1124,1742,1310,653,1073,736,12767,45,7.6,2.2,97,Medium,385
USR1020,26,Male,178.8,89.8,87.8,82.0,Weight Loss,Lightly Active,27.5,1870,2571,2014,610,2114,178,3103,21,8.0,1.5,135,Low,80
USR1021,52,Female,165.2,82.3,80.6,55.7,Weight Loss,Lightly Active,29.5,1418,1950,1428,637,1579,383,6891,28,8.2,2.8,143,Low,367
USR1022,30,Male,178.0,85.3,83.1,66.1,Weight Loss,Sedentary,26.2,1798,2158,1745,514,1963,335,7309,5,6.4,2.7,161,Medium,317
USR1023,32,Female,148.8,70.5,70.1,80.2,Weight Gain,Moderately Active,31.7,1310,2030,2413,-212,2360,570,3171,56,5.4,2.0,136,Medium,203
USR1024,35,Female,168.5,60.1,62.4,67.3,Weight Gain,Lightly Active,22.0,1341,1844,2322,-300,2271,594,11890,18,6.9,2.1,110,Low,79
USR1025,50,Female,161.8,51.8,50.3,36.1,Weight Loss,Sedentary,19.2,1103,1324,734,736,1036,486,10634,11,7.3,2.6,86,Low,185
USR1026,23,Male,162.8,81.5,80.7,60.7,Weight Loss,Very Active,30.4,1714,2957,2427,894,2516,1215,8408,82,6.4,2.1,131,Medium,291
USR1027,44,Female,150.3,50.9,53.0,32.1,Weight Loss,Lightly Active,23.5,1088,1496,899,799,886,672,14135,32,7.3,1.0,71,Medium,270
USR1028,40,Female,160.0,77.2,77.9,68.2,Weight Loss,Sedentary,30.4,1418,1702,1386,416,1462,335,6745,13,7.4,2.5,101,Low,236
USR1029,44,Male,175.2,90.0,91.5,91.5,Maintenance,Lightly Active,29.8,1795,2468,2468,243,2403,811,14796,26,5.9,1.7,145,Medium,0
USR1030,51,Female,163.9,67.4,65.7,76.1,Weight Gain,Lightly Active,24.5,1265,1739,2204,-203,2249,874,17660,34,7.5,2.0,87,High,172
USR1031,63,Male,166.4,85.5,86.8,96.4,Weight Gain,Lightly Active,31.3,1598,2197,2644,-284,2687,544,6561,34,6.7,3.1,144,High,165
USR1032,55,Female,165.8,73.0,71.4,71.4,Maintenance,Sedentary,26.0,1314,1577,1577,168,1702,561,12604,19,6.2,2.1,123,High,0
USR1033,31,Male,180.2,100.5,103.4,88.5,Weight Loss,Sedentary,31.8,2010,2412,2112,435,1964,451,10172,18,7.9,2.2,168,High,382
USR1034,53,Male,177.4,66.4,66.8,52.6,Weight Loss,Lightly Active,21.2,1517,2086,1709,604,1762,757,15710,26,6.1,2.5,82,Low,290
USR1035,25,Male,173.0,68.0,69.2,75.7,Weight Gain,Lightly Active,23.1,1653,2273,2618,-206,2443,464,8636,22,6.5,2.5,86,Low,145
USR1036,52,Female,152.4,64.2,61.9,55.1,Weight Loss,Sedentary,26.7,1150,1380,850,601,1131,236,4589,18,7.1,1.6,80,Medium,99
USR1037,36,Male,176.1,69.0,67.5,77.8,Weight Gain,Lightly Active,21.8,1601,2201,2672,-253,2609,727,12031,36,8.6,2.2,89,Medium,168
USR1038,47,Female,161.6,81.7,79.5,84.0,Weight Gain,Lightly Active,30.4,1409,1937,2391,-260,2143,645,11695,23,7.2,2.2,158,High,76
USR1039,31,Male,165.5,74.6,73.9,73.9,Maintenance,Sedentary,27.0,1623,1948,1948,193,2365,644,17527,4,7.6,2.4,109,Low,0
USR1040,37,Male,176.6,83.2,81.9,66.1,Weight Loss,Very Active,26.3,1743,3007,2636,723,2558,1172,7722,72,6.6,2.4,117,Medium,328
USR1041,42,Female,165.7,62.1,63.5,54.1,Weight Loss,Very Active,23.1,1300,2242,1718,820,1732,987,15402,60,6.9,3.8,79,Medium,138
USR1042,57,Female,180.8,61.2,58.9,70.3,Weight Gain,Lightly Active,18.0,1273,1750,2156,-289,1902,389,2722,39,6.9,1.5,101,Medium,216
USR1043,41,Male,176.1,84.3,85.8,85.8,Maintenance,Sedentary,27.7,1759,2111,2111,53,2103,177,2841,18,7.4,2.8,148,Medium,0
USR1044,31,Female,162.2,83.2,80.5,80.5,Maintenance,Lightly Active,30.6,1503,2067,2067,116,2318,388,4347,37,6.6,2.9,108,Low,0
USR1045,43,Female,152.3,57.5,55.7,55.7,Maintenance,Moderately Active,24.0,1133,1756,1756,207,1862,689,12413,35,8.6,2.5,108,High,0
USR1046,55,Female,146.4,72.9,74.7,62.6,Weight Loss,Very Active,34.9,1226,2115,1714,660,1459,862,2645,74,6.6,1.8,137,Medium,232
USR1047,40,Male,187.0,91.5,93.0,82.9,Weight Loss,Lightly Active,26.6,1904,2618,2087,792,1973,869,17732,23,5.0,3.2,129,Medium,146
USR1048,39,Male,178.5,71.3,71.2,60.9,Weight Loss,Moderately Active,22.3,1638,2539,2159,620,2297,801,10215,56,10.0,0.9,113,Low,209
USR1049,36,Female,156.0,65.6,62.9,49.8,Weight Loss,Very Active,25.8,1263,2179,1612,818,1707,838,5272,67,6.6,1.8,99,Medium,178
USR1050,63,Male,182.2,86.4,87.1,87.1,Maintenance,Lightly Active,26.2,1700,2338,2338,248,2265,825,15018,30,8.6,2.9,129,Low,0
USR1051,20,Female,157.6,63.9,63.3,63.3,Maintenance,Sedentary,25.5,1357,1628,1628,30,1688,100,2006,12,8.7,2.0,117,Low,0
USR1052,59,Female,158.5,53.3,52.2,28.1,Weight Loss,Lightly Active,20.8,1057,1453,1126,574,946,822,17365,23,8.1,3.2,67,Low,567
USR1053,36,Female,159.8,67.2,68.0,62.1,Weight Loss,Sedentary,26.6,1338,1606,1289,397,1093,268,5701,4,6.8,1.3,104,Low,143
USR1054,26,Female,155.7,57.8,57.4,34.8,Weight Loss,Sedentary,23.7,1256,1507,1098,577,724,559,13424,17,7.3,1.5,89,Medium,425
USR1055,45,Female,157.0,85.5,83.1,83.1,Maintenance,Moderately Active,33.7,1426,2210,2210,278,2349,925,15908,30,5.5,1.9,131,Medium,0
USR1056,37,Male,178.3,89.2,91.7,76.2,Weight Loss,Lightly Active,28.8,1851,2545,1950,808,1934,710,13117,28,9.4,2.5,173,High,201
USR1057,62,Female,165.0,59.0,60.7,53.0,Weight Loss,Sedentary,22.3,1167,1400,1039,507,1040,487,11463,13,6.0,2.1,83,Low,164
USR1058,24,Male,165.1,80.9,78.2,61.9,Weight Loss,Very Active,28.7,1699,2931,2586,746,2126,1338,14453,74,6.7,1.9,100,Low,364
USR1059,31,Male,162.7,71.4,71.6,54.0,Weight Loss,Lightly Active,27.0,1583,2177,1771,571,1764,549,14715,15,7.1,3.1,121,High,334
USR1060,26,Female,154.4,56.2,53.7,53.7,Maintenance,Lightly Active,22.5,1211,1665,1665,159,1748,529,12384,15,6.9,3.1,72,Low,0
USR1061,36,Female,154.6,57.5,59.5,43.5,Weight Loss,Lightly Active,24.9,1220,1678,1150,653,837,417,7630,17,6.2,2.0,75,Low,233
USR1062,64,Female,158.3,72.7,73.4,60.2,Weight Loss,Lightly Active,29.3,1242,1708,1275,686,1282,842,17902,23,8.7,1.2,113,Low,235
USR1063,31,Female,161.9,67.5,65.5,43.7,Weight Loss,Sedentary,25.0,1351,1621,1087,707,1077,578,15220,10,8.1,0.9,90,High,314
USR1064,55,Male,175.6,93.6,90.7,66.1,Weight Loss,Moderately Active,29.4,1734,2688,2163,695,2093,566,4556,37,7.4,2.3,135,High,361
USR1065,53,Male,175.6,97.9,95.1,104.6,Weight Gain,Sedentary,30.8,1788,2146,2626,-398,2822,273,4954,19,6.5,2.6,134,Low,152
USR1066,57,Female,167.1,75.4,75.4,52.9,Weight Loss,Moderately Active,27.0,1352,2096,1546,744,1706,646,9387,44,8.3,2.2,96,Medium,315
USR1067,34,Male,165.2,77.8,79.2,62.2,Weight Loss,Sedentary,29.0,1660,1992,1633,518,2131,529,8788,17,6.4,2.2,131,Medium,365
USR1068,47,Male,180.4,98.5,96.2,96.2,Maintenance,Very Active,29.6,1860,3208,3208,406,3026,1355,11791,73,8.9,1.7,118,High,0
USR1069,26,Male,178.3,72.9,71.2,52.4,Weight Loss,Moderately Active,22.4,1701,2637,2112,861,2176,1120,16411,59,7.1,2.6,140,Low,276
USR1070,50,Male,176.3,89.4,88.4,92.0,Weight Gain,Very Active,28.4,1741,3003,3339,-39,3564,990,11858,47,8.5,3.2,130,High,82
USR1071,42,Male,174.1,82.1,80.4,69.0,Weight Loss,Lightly Active,26.5,1687,2320,2019,535,1915,780,15111,28,6.9,0.9,141,Low,292
USR1072,31,Male,172.7,86.6,85.9,69.4,Weight Loss,Moderately Active,28.8,1788,2771,2197,877,2451,1010,15630,50,7.1,2.2,159,Medium,221
USR1073,28,Male,182.3,82.5,82.9,90.2,Weight Gain,Very Active,24.9,1833,3162,3630,-76,3685,1305,11253,83,8.5,1.6,118,Low,120
USR1074,52,Male,173.9,92.4,93.5,93.5,Maintenance,Moderately Active,30.9,1767,2739,2739,186,2477,619,6661,35,9.6,1.3,168,Medium,0
USR1075,58,Female,166.8,54.5,57.3,66.0,Weight Gain,Sedentary,20.6,1164,1397,1771,-168,1578,687,15953,10,8.9,1.5,107,Medium,179
USR1076,31,Male,179.2,69.2,71.8,51.6,Weight Loss,Sedentary,22.4,1688,2026,1626,498,1539,325,5801,10,8.1,2.4,100,Medium,389
USR1077,47,Male,176.7,102.5,102.9,86.2,Weight Loss,Sedentary,33.0,1903,2284,1698,705,1685,396,7633,18,7.7,2.4,205,Medium,219
USR1078,58,Female,178.1,60.1,61.5,53.5,Weight Loss,Sedentary,19.4,1277,1532,1211,483,1397,540,9413,17,6.4,3.1,75,Medium,192
USR1079,21,Male,160.9,81.9,84.6,62.8,Weight Loss,Moderately Active,32.7,1752,2716,2224,628,2211,453,3163,37,7.4,2.2,116,Medium,341
USR1080,21,Female,166.3,66.3,63.8,78.2,Weight Gain,Moderately Active,23.1,1411,2187,2672,-201,2852,948,14071,56,5.9,1.1,116,Low,229
USR1081,45,Female,152.7,80.5,77.5,63.2,Weight Loss,Lightly Active,33.2,1343,1847,1406,500,1422,197,3281,23,7.5,2.1,105,Medium,250
USR1082,25,Male,167.5,74.6,71.8,62.6,Weight Loss,Lightly Active,25.6,1645,2262,1736,705,1738,596,12856,21,7.5,1.4,126,Low,135
USR1083,19,Male,171.3,102.4,102.8,112.3,Weight Gain,Sedentary,35.0,2009,2411,2747,-120,2703,721,16716,5,4.6,1.5,194,Medium,218
USR1084,58,Female,169.3,83.0,84.6,62.0,Weight Loss,Lightly Active,29.5,1453,1998,1475,724,1622,671,13087,24,7.0,2.5,166,Medium,333
USR1085,63,Female,159.3,53.5,52.7,63.8,Weight Gain,Lightly Active,20.8,1047,1440,1822,-238,1841,479,10187,16,7.5,2.3,83,Medium,224
